Year	Month	Day	Wind	Temperature	Rainfall	Other

2960	10	16	2	13 C		1		

2960	10	17	1	14 C		0		

2960	10	18	5	15 C		0		

2960	10	19	2	14 C		0		

2960	10	20	1	14 C		0		

2960	10	21	4	17 C		0		

2960	10	22	3	20 C		0		

2960	10	23	7	20 C		3		

2960	10	24	3	18 C		14		

2960	10	25	5	13 C		13		

2960	10	26	5	13 C		6		

2960	10	27	2	16 C		3		

2960	10	28	4	17 C		1		

2960	11	1	4	13 C		0		Magistorm 

2960	11	2	2	12 C		0		

2960	11	3	3	15 C		0		

2960	11	4	5	15 C		0		흒ka 

2960	11	5	2	16 C		0		

2960	11	6	1	17 C		0		

2960	11	7	2	19 C		0		

2960	11	8	4	18 C		0		

2960	11	9	5	15 C		0		Dimma 

2960	11	10	3	13 C		0		

2960	11	11	5	10 C		0		

2960	11	12	1	10 C		2		

2960	11	13	4	10 C		0		

2960	11	14	3	6 C		0		

2960	11	15	6	5 C		4		

2960	11	16	2	8 C		0		

2960	11	17	3	9 C		0		Dimma 

2960	11	18	1	7 C		0		

2960	11	19	1	8 C		0		흒ka 

2960	11	20	5	6 C		0		

2960	11	21	5	10 C		0		

2960	11	22	1	11 C		0		Dimma 

2960	11	23	3	8 C		0		Dimma 

2960	11	24	3	10 C		0		

2960	11	25	4	11 C		0		

2960	11	26	3	8 C		0		

2960	11	27	3	9 C		0		

2960	11	28	7	8 C		1		

2960	12	1	7	9 C		2		

2960	12	2	11	5 C		4		

2960	12	3	7	7 C		9		

2960	12	4	3	5 C		1		

2960	12	5	4	4 C		1		Dimma 

2960	12	6	8	7 C		3		

2960	12	7	4	4 C		7		

2960	12	8	8	5 C		8		

2960	12	9	5	6 C		5		

2960	12	10	4	1 C		3		

2960	12	11	3	2 C		0		

2960	12	12	1	0 C		1		

2960	12	13	4	0 C		0		

2960	12	14	1	1 C		0		

2960	12	15	5	2 C		0		Dimma 

2960	12	16	3	1 C		0		

2960	12	17	3	3 C		0		

2960	12	18	1	1 C		0		

2960	12	19	1	3 C		4		

2960	12	20	2	6 C		0		

2960	12	21	4	7 C		0		

2960	12	22	3	6 C		0		

2960	12	23	1	4 C		0		

2960	12	24	1	9 C		0		

2960	12	25	5	8 C		0		

2960	12	26	8	10 C		1		

2960	12	27	4	6 C		0		

2960	12	28	1	2 C		0		

